Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,YOTELPAD LIFT CONDO 1,3186 Canyons Resort Dr,Floor P2,Park City,UT,84098,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.683854,-111.553241,2025-01-17,262774,2025-01-17 01:29:23 UTC,,,,2023-06-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,City Park,1361 Sullivan Rd,,Park City,UT,84060,,435-615-5000,E,,Public,6am-2am,,,,,,6,,,Non-Networked,,200-8,40.65338,-111.5039,2023-07-11,279603,2024-01-31 22:07:01 UTC,LG,,,2023-06-22,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Bob Wells Plaza,480 Swede Alley,,Park City,UT,84060,,435-615-5000,E,,Public,24 hours daily,,,,,,6,,,Non-Networked,,200-8,40.64413,-111.49513,2023-07-11,279604,2024-01-31 22:07:01 UTC,LG,,,2023-06-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,PC library,1255 Park Ave,,Park City,UT,84060,,435-615-5000,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-8,40.65123,-111.50335,2023-07-11,279605,2024-01-31 22:07:01 UTC,LG,,,2023-06-22,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Flagpole Parking Lot,557 Swede Alley,,Park City,UT,84060,,435-615-5000,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-8,40.64469,-111.49595,2023-07-11,279606,2024-01-31 22:07:01 UTC,LG,,,2023-06-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,China Bridget Parking Garage,400 Swede Alley,,Park City,UT,84060,,435-615-5000,E,,Public,24 hours daily,,,,,,10,,,Non-Networked,,200-8,40.64303,-111.49463,2023-07-11,279607,2024-01-31 22:07:01 UTC,LG,,,2023-06-22,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Brew Pub Parking Lot,291 Main St,,Park City,UT,84060,,435-615-5000,E,,Public,11am-12am,,,,,,4,,,Non-Networked,,200-8,40.64202,-111.49512,2023-07-11,279608,2024-01-31 22:07:01 UTC,LG,,,2023-06-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City Hall,445 Marsac Ave,South Parking Lot,Park City,UT,84060,,435-615-5000,E,,Public,24 Hours Daily,,,,,,4,,,Non-Networked,,200-8,40.64414,-111.49473,2023-07-11,279609,2024-01-31 22:07:01 UTC,LG,,,2023-06-22,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Ice Arena,600 Gillmor Way,,Park City,UT,84060,,435-615-5000,E,,Public,Business Hours,,,,,,6,,,Non-Networked,,200-8,40.68226,-111.47052,2023-07-11,279610,2024-01-31 22:07:01 UTC,LG,,,2023-06-22,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,MARC,1200 Little Kate Rd,,Park City,UT,84060,,435-615-5000,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-8,40.67177,-111.50196,2023-07-11,279611,2024-01-31 22:07:01 UTC,LG,,,2023-06-22,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,SLCO FLEET MVPAC #3,2525 Taylorsville Blvd,North Parking,Taylorsville,UT,84129,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.654219,-111.953764,2025-01-17,298690,2025-01-17 01:28:52 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,MAZDA CHGPNT CUSTOMER,4010 Riverdale Rd,Northside building,South Ogden,UT,84405,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.191794,-111.979025,2025-01-17,298701,2025-01-17 01:54:15 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,UNIVERSITY MALL UP TOWER,500 E PARK AVENUE,2nd floor of parking garage. Enter the parking garage from the West side across from Wells Farge drive thru. Proceed to the second floor to get to charging station,Orem,UT,84097,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.276465,-111.683607,2025-01-17,301951,2025-01-17 01:56:33 UTC,,,,2023-07-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SUMMIT COUNTY ECKER HILL PR1,Ecker Hill Park & Ride,,Summit Park,UT,84098,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.739546,-111.559872,2025-01-17,302012,2025-01-17 01:07:12 UTC,,,,2023-07-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SUMMIT COUNTY KAMAS 2,110 N Main St,,Kamas,UT,84036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.645175,-111.280338,2025-01-17,302013,2025-01-17 01:07:14 UTC,,,,2023-07-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SUMMIT COUNTY COALVILLE 1,60 N Main St,,Coalville,UT,84017,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.918202,-111.399045,2025-01-17,302014,2025-01-17 01:07:14 UTC,,,,2023-07-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SUMMIT COUNTY ECKER HILL PR4,Ecker Hill Park & Ride,,Summit Park,UT,84098,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.739434,-111.559476,2025-01-17,302016,2025-01-17 01:07:43 UTC,,,,2023-07-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SUMMIT COUNTY ECKER HILL PR3,Ecker Hill Park & Ride,,Summit Park,UT,84098,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.739345,-111.55945,2025-01-17,302017,2025-01-17 01:07:43 UTC,,,,2023-07-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SUMMIT COUNTY ECKER HILL PR2,Ecker Hill Park & Ride,,Summit Park,UT,84098,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.739312,-111.559401,2025-01-17,302018,2025-01-17 01:07:44 UTC,,,,2023-07-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,SUMMIT COUNTY PC HEALTH 2,650 Round Valley Dr,,Park City,UT,84060,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.683954,-111.466915,2025-01-17,302019,2025-01-17 01:07:44 UTC,,,,2023-07-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GRANTSVILLE STATION #1 GV,163 UT-112,Near north entrance,Grantsville,UT,84029,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.595879,-112.426221,2025-01-17,307613,2025-01-17 01:30:12 UTC,,,,2023-08-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GRANTSVILLE STATION #2 GV,163 UT-112,Left of main entrance,Grantsville,UT,84029,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.595765,-112.426108,2025-01-17,307614,2025-01-17 01:30:13 UTC,,,,2023-08-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GRANTSVILLE STATION 3 PW,3535 Ranches Pkwy,,Eagle Mountain,UT,84005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.361435,-111.976466,2025-01-17,307645,2025-01-17 02:08:41 UTC,,,,2023-08-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DHHS DCFS,2655 Lake Erie Dr,North Parking Area,West Valley City,UT,84120,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.71208,-111.97921,2025-01-17,307691,2025-01-17 00:56:55 UTC,,,,2023-08-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LLX SALES FRONT,544 Lindon Park Drive,,Lindon,UT,84042,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.328132,-111.731699,2025-01-17,308012,2025-01-17 02:03:40 UTC,,,,2023-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,U OF U E. VILL N4,1220 University Village,,Salt Lake City,UT,84108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.753256,-111.829351,2025-01-17,308111,2025-01-17 02:11:14 UTC,,,,2023-08-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EVSLCC JUNIPER 4,14551 South Sentinel Ridge Blvd,,Herriman,UT,84096,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.488294,-111.983426,2025-01-17,308228,2025-01-17 02:11:12 UTC,,,,2023-08-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EVSLCC JUNIPER 1,14551 Sentinel Ridge Boulevard,PARKING PERMIT REQUIRED,Herriman,UT,84065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.488164,-111.984145,2025-01-17,308229,2025-01-17 02:11:12 UTC,,,,2023-08-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EVSLCC JUNIPER 2,14551 Sentinel Ridge Blvd,,Herriman,UT,84096,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.488449,-111.983565,2025-01-17,308230,2025-01-17 02:11:12 UTC,,,,2023-08-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EVSLCC JUNIPER 3,14551 Sentinel Ridge Blvd,,Herriman,UT,84096,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.488433,-111.983641,2025-01-17,308231,2025-01-17 02:11:12 UTC,,,,2023-08-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,EVSLCC JUNIPER 5,14551 Sentinel Ridge Blvd,,Herriman,UT,84096,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.488347,-111.983576,2025-01-17,308232,2025-01-17 02:11:12 UTC,,,,2023-08-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ari Diamonds - Tesla Supercharger,807 Fort Union Blvd,,Midvale,UT,84047,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.622532,-111.868854,2024-07-01,308421,2025-01-09 17:57:07 UTC,P,,,2023-08-31,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Park Avenue Apartments,1240 E Stringham Avenue,,Salt Lake City,UT,84106,,888-998-2546,E,,Public,24 hours daily,,,,,,12,,,Blink Network,http://www.blinkcharging.com/,GPS,40.7209286,-111.8567825,2025-01-17,308944,2025-01-17 00:07:47 UTC,,,,2021-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,CW Corp 2855,2855 Cottonwood Parkway,,Salt Lake City,UT,84121,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,http://www.blinkcharging.com/,GPS,40.63387,-111.81225,2025-01-17,308970,2025-01-17 00:08:34 UTC,,,,2021-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,OM3 #1; OM3#2,6350 South 3000 East,,Salt Lake City,UT,84121,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.633241,-111.808474,2025-01-17,309004,2025-01-17 00:10:30 UTC,,,,2018-09-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,OMCPB #1; OMCPB #2; OMC Plaza #1; OMC Plaza #2; OMCP3 #1; OMCP3 #2,6330 South 3000 East,,Salt Lake City,UT,84121,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,40.6353159,-111.8075896,2025-01-17,309005,2025-01-17 00:10:30 UTC,,,,2018-09-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Deseret Power,10714 South Jordan Gateway,,South Jordan,UT,84095,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.5560121,-111.9038555,2025-01-17,309034,2025-01-17 00:09:18 UTC,,,,2022-07-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Stellar Senior living,800 E Fort Union Blvd,,Midvale,UT,84047,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.6212717,-111.8691085,2025-01-17,309051,2025-01-17 00:10:51 UTC,,,,2022-09-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,N Terminal Dr,760 North Terminal Drive,,Salt Lake City,UT,84116,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.783226,-111.981306,2025-01-17,309207,2025-01-17 00:11:10 UTC,,,,2023-07-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Young Subaru Ogden,3920 Riverdale Rd,,Ogden,UT,84405,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.193052,-111.977936,2025-01-17,309237,2025-01-17 00:13:38 UTC,,,,2022-06-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Traverse Heights,3600 N Outlet Parkway,,Lehi,UT,84043,,888-998-2546,E,,Public,24 hours daily,,,,,,7,,,Blink Network,http://www.blinkcharging.com/,GPS,40.432756,-111.8850381,2025-01-17,309608,2025-01-17 00:17:03 UTC,,,,2023-04-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Terminal Dr Parking Garage,776 North Terminal Drive,,Salt Lake City,UT,84122,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,40.784459662746784,-111.98477684907459,2025-01-17,309673,2025-01-17 00:19:25 UTC,,,,2023-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,West Terminal Drive,3920 West Terminal Drive,,Salt Lake City,UT,84116,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.784563,-111.984819,2025-01-17,309700,2025-01-17 00:19:42 UTC,,,,2023-07-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,OMCPB #3 & OMCPB #4,6322 South 3000 East,,Salt Lake City,UT,84121,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.6355125,-111.8064987,2025-01-17,309705,2025-01-17 00:18:20 UTC,,,,2019-06-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,OM3 #3 & OM3 #4,6350 South 3000 East,,Salt Lake City,UT,84121,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.6334152,-111.808557,2025-01-17,309706,2025-01-17 00:18:20 UTC,,,,2019-06-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"OMCPB #5, OMCPB #6, OMCPB #7, OMCPB #8, OMCPB #9, OMCPB #10, OMCPB #11",6330 South 3000 East,,Salt Lake City,UT,84121,,888-998-2546,E,,Public,24 hours daily,,,,,,7,,,Blink Network,http://www.blinkcharging.com/,GPS,40.6353159,-111.8075896,2025-01-17,309821,2025-01-17 00:21:30 UTC,,,,2019-06-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"OM3 #5, OM3 #6",6350 South 3000 East,,Salt Lake City,UT,84124,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.6334152,-111.808557,2025-01-17,309822,2025-01-17 00:21:31 UTC,,,,2019-06-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ezra Lee Design+Build station location,363 S. Main St.,,Alpine,UT,84004,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.448001,-111.776859,2025-01-17,309907,2025-01-17 00:24:23 UTC,,,,2019-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Costco Salt Lake City Depot #585,5995 West 300 South Street,,Salt Lake City,UT,84104,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.6360038,-111.8984543,2025-01-17,309993,2025-01-17 00:25:48 UTC,,,,2022-05-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Costco Salt Lake City #113,1818 South 300 West,,Salt Lake City,UT,84115,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,http://www.blinkcharging.com/,GPS,40.7311204,-111.9012431,2025-01-17,309995,2025-01-17 00:25:51 UTC,,,,2022-05-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Ledges Building,202 Park Road,,Coalville,UT,84017,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,40.683973,-111.467,2025-01-17,310064,2025-01-17 00:26:28 UTC,,,,2023-07-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Senior Living on Washington,2955 Washington Blvd,,Ogden,UT,84401,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,41.2110138,-111.9712058,2025-01-17,310434,2025-01-17 00:30:37 UTC,,,,2022-03-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,GEC1 STATION 03,2500 State St,"Parking Lot, North side of building next to other chargers",South Salt Lake,UT,84115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.716825,-111.88862,2025-01-17,310559,2025-01-17 01:07:55 UTC,,,,2023-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,"6605 Redwood, LLC and ALD Offices, LLC c/o NAI Premier",6605 South Redwood Road,,Taylorsville,UT,84123,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.6310152,-111.9383325,2025-01-17,311026,2025-01-17 00:27:16 UTC,,,,2023-09-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Carr Woodall - Tesla Supercharger,1309 W S Jordan Pkwy,,South Jordan,UT,84095,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,40.561627,-111.930222,2024-07-01,311221,2025-01-09 17:57:07 UTC,P,,,2023-09-21,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Sleep Inn Provo - Tesla Supercharger,1505 S 40 E,,Provo,UT,84606,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,40.214214,-111.656689,2024-07-01,311224,2025-01-09 17:57:07 UTC,P,,,2023-09-21,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,ARUP,420 Chipeta Way,,Salt Lake City,UT,84108,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,40.75955880402246,-111.82674764507426,2025-01-17,311260,2025-01-17 00:13:34 UTC,,,,2023-09-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LONE PEAK HOSPITAL,11925 South State Street,,Draper,UT,84020,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,40.53570669237461,-111.8890367724401,2025-01-17,311638,2025-01-17 00:10:17 UTC,,,,2023-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LHM LEXUS FRONT 01,5686 State St,In front of store outside,Murray,UT,84107,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.647005,-111.889969,2025-01-17,311735,2025-01-17 02:04:50 UTC,,,,2023-09-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,LHM LEXUS FRONT 02,5686 State St,In front of store outside,Murray,UT,84107,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.646897,-111.890014,2025-01-17,311736,2025-01-17 02:04:50 UTC,,,,2023-09-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Nicklaus Golf Course,6347 Nicklaus Valley Road,,Park City,UT,84098,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,40.722317526245966,-111.44247460274678,2025-01-17,312025,2025-01-17 00:21:40 UTC,,,,2023-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Momentum Apartments,3361 Jordan Line Parkway,,West Jordan,UT,84088,,888-998-2546,E,,Public,24 hours daily,,,,,,10,,,Blink Network,http://www.blinkcharging.com/,GPS,40.59308311041148,-111.97082961809383,2025-01-17,312245,2025-01-17 00:26:26 UTC,,,,2023-10-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,STATEOFUTDAS CLVNRMPTNFLEET1,2700 W 4501 S,,Taylorsville,UT,84129,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.670087,-111.955635,2025-01-17,312303,2025-01-17 01:14:28 UTC,,,,2023-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,STATEOFUTDAS CLVNRMPTFLEET2,2700 W 4501 S,,Taylorsville,UT,84129,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.670162,-111.955622,2025-01-17,312304,2025-01-17 01:14:28 UTC,,,,2023-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,STATEOFUTDAS CLVNRMPTNFLEET4,2700 W 4501 S,,Taylorsville,UT,84129,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.670235,-111.955657,2025-01-17,312305,2025-01-17 01:14:28 UTC,,,,2023-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
